Vin, Vout, TC, Iin, Iout
+4.00303240E+01, +4.97383950E+00, +6.01940000E+01, +4.49000900E-02, +2.83784520E-01
+4.00307150E+01, +4.97398310E+00, +6.03680000E+01, +4.50676300E-02, +2.84809410E-01
+4.00313680E+01, +4.97398310E+00, +6.04940000E+01, +4.52391000E-02, +2.85823830E-01
+4.00317590E+01, +4.97370890E+00, +6.07400000E+01, +4.54053300E-02, +2.86870970E-01
+4.00309760E+01, +4.97364360E+00, +6.09590000E+01, +4.55689500E-02, +2.87868370E-01
+4.00312370E+01, +4.97364360E+00, +6.11400000E+01, +4.57338700E-02, +2.88908960E-01
+4.00308460E+01, +4.97363050E+00, +6.13300000E+01, +4.59066500E-02, +2.89952180E-01
+4.00303240E+01, +4.97347380E+00, +6.15800000E+01, +4.60637200E-02, +2.90980990E-01
+4.00292790E+01, +4.97331710E+00, +6.18320000E+01, +4.62286500E-02, +2.91971850E-01
+4.00292790E+01, +4.97349990E+00, +6.19720000E+01, +4.63935700E-02, +2.93003280E-01
+4.00298020E+01, +4.97349990E+00, +6.22040000E+01, +4.65663500E-02, +2.94042600E-01
+4.00303240E+01, +4.97339550E+00, +6.23350000E+01, +4.67208000E-02, +2.95079270E-01
+4.00307150E+01, +4.97329100E+00, +6.25180000E+01, +4.68975100E-02, +2.96098920E-01
+4.00294100E+01, +4.97318650E+00, +6.26790000E+01, +4.70532700E-02, +2.97091080E-01
+4.00305850E+01, +4.97336940E+00, +6.29020000E+01, +4.72195000E-02, +2.98131680E-01
+4.00299320E+01, +4.97304290E+00, +6.30250000E+01, +4.73870500E-02, +2.99172270E-01
+4.00311070E+01, +4.97355220E+00, +6.32450000E+01, +4.75663700E-02, +3.00208940E-01
+4.00308460E+01, +4.97313430E+00, +6.34120000E+01, +4.77260600E-02, +3.01199800E-01
+4.00304540E+01, +4.97352610E+00, +6.35660000E+01, +4.78922900E-02, +3.02257410E-01
+4.00308460E+01, +4.97366970E+00, +6.37790000E+01, +4.80585300E-02, +3.03277060E-01
+4.00287570E+01, +4.97412670E+00, +6.39770000E+01, +4.82365400E-02, +3.04318990E-01
+4.00296710E+01, +4.97416590E+00, +6.41770000E+01, +4.83975400E-02, +3.05351730E-01
+4.00292790E+01, +4.97433570E+00, +6.43330000E+01, +4.85755500E-02, +3.06354360E-01
+4.00291490E+01, +4.97480580E+00, +6.45310000E+01, +4.87509500E-02, +3.07384490E-01
+4.00286270E+01, +4.97530200E+00, +6.47170000E+01, +4.89342000E-02, +3.08436860E-01
+4.00291490E+01, +4.97581120E+00, +6.49150000E+01, +4.90938800E-02, +3.09461750E-01
+4.00288880E+01, +4.97686890E+00, +6.51510000E+01, +4.92732100E-02, +3.10460460E-01
+4.00291490E+01, +4.97743040E+00, +6.53900000E+01, +4.94603800E-02, +3.11485350E-01
+4.00287570E+01, +4.97822700E+00, +6.55410000E+01, +4.96384000E-02, +3.12510240E-01
+4.00296710E+01, +4.97948060E+00, +6.57740000E+01, +4.98190300E-02, +3.13545600E-01
+4.00290180E+01, +4.98133480E+00, +6.60390000E+01, +5.00049000E-02, +3.14540380E-01
+4.00292790E+01, +4.98342410E+00, +6.62750000E+01, +5.02012400E-02, +3.15569210E-01
+4.00277130E+01, +4.98698900E+00, +6.65460000E+01, +5.04211300E-02, +3.16586240E-01
+4.00286270E+01, +4.99317860E+00, +6.68040000E+01, +5.06737600E-02, +3.17622910E-01
+4.00275830E+01, +4.99201640E+00, +6.70940000E+01, +5.08151200E-02, +3.18639940E-01
+4.00286270E+01, +4.98958760E+00, +6.72860000E+01, +5.09460100E-02, +3.19636030E-01
+4.00278440E+01, +4.98706730E+00, +6.73990000E+01, +5.10664300E-02, +3.20662230E-01
+4.00294100E+01, +4.98457320E+00, +6.75120000E+01, +5.11960200E-02, +3.21688430E-01
+4.00284960E+01, +4.98226200E+00, +6.76540000E+01, +5.13347600E-02, +3.22732950E-01
+4.00284960E+01, +4.97998980E+00, +6.77330000E+01, +5.14499500E-02, +3.23725120E-01
+4.00281050E+01, +4.97745660E+00, +6.78740000E+01, +5.15952400E-02, +3.24772260E-01
+4.00294100E+01, +4.96212630E+00, +6.79060000E+01, +5.16148700E-02, +3.25819430E-01
+4.00296710E+01, +4.95973670E+00, +6.80760000E+01, +5.17326800E-02, +3.26852170E-01
+4.00294100E+01, +4.95651130E+00, +6.81480000E+01, +5.18570300E-02, +3.27903230E-01
+4.00290180E+01, +4.95243720E+00, +6.83150000E+01, +5.19748300E-02, +3.28911110E-01
+4.00279740E+01, +4.94756650E+00, +6.84160000E+01, +5.20821600E-02, +3.29955630E-01
+4.00283660E+01, +4.94325730E+00, +6.85450000E+01, +5.21921100E-02, +3.31015860E-01
+4.00277130E+01, +4.92839710E+00, +6.86360000E+01, +5.22196000E-02, +3.32045980E-01
+4.00279740E+01, +4.91400690E+00, +6.87430000E+01, +5.22614800E-02, +3.33064320E-01
+4.00275830E+01, +4.91398080E+00, +6.88410000E+01, +5.23989200E-02, +3.34115390E-01
+4.00286270E+01, +4.91394160E+00, +6.89290000E+01, +5.25429100E-02, +3.35182170E-01
+4.00292790E+01, +4.91399380E+00, +6.90490000E+01, +5.26999800E-02, +3.36230630E-01
+4.00287570E+01, +4.91418970E+00, +6.91470000E+01, +5.28439600E-02, +3.37208400E-01
+4.00279740E+01, +4.91409830E+00, +6.92410000E+01, +5.29892600E-02, +3.38276480E-01
+4.00279740E+01, +4.91425500E+00, +6.93320000E+01, +5.31437100E-02, +3.39331480E-01
+4.00286270E+01, +4.91428110E+00, +6.93640000E+01, +5.32929300E-02, +3.40370760E-01
+4.00275830E+01, +4.91452920E+00, +6.95240000E+01, +5.34552300E-02, +3.41436230E-01
+4.00279740E+01, +4.91458140E+00, +6.96130000E+01, +5.35835100E-02, +3.42428390E-01
+4.00266690E+01, +4.91464670E+00, +6.97040000E+01, +5.37549800E-02, +3.43482080E-01
+4.00268000E+01, +4.91437250E+00, +6.97420000E+01, +5.38950300E-02, +3.44534450E-01
+4.00268000E+01, +4.91472510E+00, +6.98050000E+01, +5.40507900E-02, +3.45593370E-01
+4.00278440E+01, +4.91459450E+00, +6.99050000E+01, +5.42013200E-02, +3.46614350E-01
+4.00274520E+01, +4.91442470E+00, +6.99420000E+01, +5.43544600E-02, +3.47670660E-01
+4.00268000E+01, +4.91468590E+00, +7.00450000E+01, +5.45063000E-02, +3.48726960E-01
+4.00277130E+01, +4.91462060E+00, +7.01570000E+01, +5.46502800E-02, +3.49781950E-01
+4.00283660E+01, +4.91460760E+00, +7.02570000E+01, +5.48125900E-02, +3.50840870E-01
+4.00278440E+01, +4.91462060E+00, +7.03310000E+01, +5.49552600E-02, +3.51852670E-01
+4.00274520E+01, +4.91476430E+00, +7.04000000E+01, +5.50979300E-02, +3.52897190E-01
+4.00278440E+01, +4.91486870E+00, +7.05000000E+01, +5.52510800E-02, +3.53969200E-01
+4.00277130E+01, +4.91489480E+00, +7.05340000E+01, +5.54029100E-02, +3.55007180E-01
+4.00283660E+01, +4.91497320E+00, +7.06120000E+01, +5.55586700E-02, +3.56037300E-01
+4.00265390E+01, +4.91515600E+00, +7.07600000E+01, +5.57052700E-02, +3.57064840E-01
+4.00268000E+01, +4.91531270E+00, +7.08310000E+01, +5.58623500E-02, +3.58122450E-01
+4.00269300E+01, +4.91493400E+00, +7.09580000E+01, +5.60102500E-02, +3.59180060E-01
+4.00266690E+01, +4.91535190E+00, +7.10650000E+01, +5.61634000E-02, +3.60202330E-01
+4.00275830E+01, +4.91536490E+00, +7.11260000E+01, +5.63191600E-02, +3.61256020E-01
+4.00273220E+01, +4.91539100E+00, +7.12260000E+01, +5.64657600E-02, +3.62313630E-01
+4.00266690E+01, +4.91532580E+00, +7.13010000E+01, +5.66215200E-02, +3.63364700E-01
+4.00269300E+01, +4.91527350E+00, +7.13580000E+01, +5.67720500E-02, +3.64427540E-01
+4.00269300E+01, +4.91520820E+00, +7.13490000E+01, +5.69212700E-02, +3.65443270E-01
+4.00270610E+01, +4.91550860E+00, +7.14530000E+01, +5.70626300E-02, +3.66500880E-01
+4.00286270E+01, +4.91553470E+00, +7.15600000E+01, +5.72262400E-02, +3.67555890E-01
+4.00273220E+01, +4.91560000E+00, +7.16350000E+01, +5.73872400E-02, +3.68617430E-01
+4.00252330E+01, +4.91548250E+00, +7.17140000E+01, +5.75259900E-02, +3.69618760E-01
+4.00264080E+01, +4.91556080E+00, +7.17550000E+01, +5.76778200E-02, +3.70688150E-01
+4.00265390E+01, +4.91566530E+00, +7.19030000E+01, +5.78309700E-02, +3.71736600E-01
+4.00266690E+01, +4.91570440E+00, +7.19820000E+01, +5.79814900E-02, +3.72785050E-01
+4.00268000E+01, +4.91561300E+00, +7.20670000E+01, +5.81307100E-02, +3.73851820E-01
+4.00262770E+01, +4.91582200E+00, +7.21330000E+01, +5.82943300E-02, +3.74866240E-01
+4.00260160E+01, +4.91570440E+00, +7.21330000E+01, +5.84422400E-02, +3.75934320E-01
+4.00269300E+01, +4.91556080E+00, +7.22180000E+01, +5.85875300E-02, +3.77012880E-01
+4.00265390E+01, +4.91570440E+00, +7.22840000E+01, +5.87328200E-02, +3.78040400E-01
+4.00270610E+01, +4.91582200E+00, +7.23310000E+01, +5.88859600E-02, +3.79049580E-01
+4.00273220E+01, +4.91573060E+00, +7.24700000E+01, +5.90391100E-02, +3.80120280E-01
+4.00281050E+01, +4.91596560E+00, +7.24540000E+01, +5.91935600E-02, +3.81163500E-01
+4.00274520E+01, +4.91591340E+00, +7.24820000E+01, +5.93506300E-02, +3.82242050E-01
+4.00261470E+01, +4.91595250E+00, +7.25770000E+01, +5.94985400E-02, +3.83247310E-01
+4.00260160E+01, +4.91625290E+00, +7.28130000E+01, +5.96569200E-02, +3.84314080E-01
+4.00251030E+01, +4.91604400E+00, +7.29330000E+01, +5.98087500E-02, +3.85383470E-01
+4.00266690E+01, +4.91635740E+00, +7.30290000E+01, +5.99632100E-02, +3.86441080E-01
+4.00256250E+01, +4.91634430E+00, +7.31190000E+01, +6.01150400E-02, +3.87497380E-01
+4.00260160E+01, +4.91648790E+00, +7.31840000E+01, +6.02590200E-02, +3.88522300E-01
+4.00262770E+01, +4.91639650E+00, +7.32070000E+01, +6.04291800E-02, +3.89603470E-01
+4.00268000E+01, +4.91652710E+00, +7.32700000E+01, +6.05823300E-02, +3.90658470E-01
+4.00265390E+01, +4.91642260E+00, +7.33480000E+01, +6.07341600E-02, +3.91712150E-01
+4.00278440E+01, +4.91650100E+00, +7.33670000E+01, +6.08755300E-02, +3.92735730E-01
+4.00268000E+01, +4.91656630E+00, +7.34640000E+01, +6.10273600E-02, +3.93794650E-01
+4.00265390E+01, +4.91668380E+00, +7.34420000E+01, +6.11844300E-02, +3.94860120E-01
+4.00265390E+01, +4.91659240E+00, +7.34960000E+01, +6.13362700E-02, +3.95933430E-01
+4.00253640E+01, +4.91678830E+00, +7.35710000E+01, +6.14946500E-02, +3.96985810E-01
+4.00257550E+01, +4.91646180E+00, +7.35180000E+01, +6.16320900E-02, +3.98017240E-01
+4.00245810E+01, +4.91659240E+00, +7.37030000E+01, +6.17891600E-02, +3.99043460E-01
+4.00247110E+01, +4.91668380E+00, +7.38100000E+01, +6.19344500E-02, +4.00124630E-01
+4.00256250E+01, +4.91681440E+00, +7.38170000E+01, +6.20993700E-02, +4.01196640E-01
+4.00248420E+01, +4.91698410E+00, +7.38530000E+01, +6.22394300E-02, +4.02220220E-01
+4.00254940E+01, +4.91661850E+00, +7.39510000E+01, +6.24043500E-02, +4.03285690E-01
+4.00254940E+01, +4.91672300E+00, +7.41140000E+01, +6.25483300E-02, +4.04352460E-01
+4.00264080E+01, +4.91669690E+00, +7.41210000E+01, +6.26975500E-02, +4.05420540E-01
+4.00252330E+01, +4.91687970E+00, +7.42410000E+01, +6.28624800E-02, +4.06449360E-01
+4.00268000E+01, +4.91686660E+00, +7.42970000E+01, +6.30169500E-02, +4.07529220E-01
+4.00258860E+01, +4.91708860E+00, +7.43600000E+01, +6.31687800E-02, +4.08582900E-01
+4.00237980E+01, +4.91702330E+00, +7.43880000E+01, +6.33180000E-02, +4.09644460E-01
+4.00237980E+01, +4.91719310E+00, +7.44700000E+01, +6.34737600E-02, +4.10702070E-01
+4.00243200E+01, +4.91720610E+00, +7.45260000E+01, +6.36190500E-02, +4.11749210E-01
+4.00252330E+01, +4.91723220E+00, +7.44950000E+01, +6.37787400E-02, +4.12822530E-01
+4.00249720E+01, +4.91738890E+00, +7.47240000E+01, +6.39397400E-02, +4.13886690E-01
+4.00240590E+01, +4.91776760E+00, +7.48990000E+01, +6.40915800E-02, +4.14957390E-01
+4.00252330E+01, +4.91733670E+00, +7.50230000E+01, +6.42329400E-02, +4.15983590E-01
+4.00252330E+01, +4.91742810E+00, +7.51480000E+01, +6.44004800E-02, +4.17054290E-01
+4.00253640E+01, +4.91736280E+00, +7.51680000E+01, +6.45601700E-02, +4.18128910E-01
+4.00251030E+01, +4.91763700E+00, +7.52840000E+01, +6.47146200E-02, +4.19207470E-01
+4.00240590E+01, +4.91775460E+00, +7.53660000E+01, +6.48638400E-02, +4.20272970E-01
+4.00257550E+01, +4.91755870E+00, +7.53690000E+01, +6.50052100E-02, +4.21293930E-01
+4.00257550E+01, +4.91761090E+00, +7.54730000E+01, +6.51662000E-02, +4.22381650E-01
+4.00241890E+01, +4.91775460E+00, +7.55330000E+01, +6.53219700E-02, +4.23464130E-01
+4.00235360E+01, +4.91763700E+00, +7.56340000E+01, +6.54764200E-02, +4.24538760E-01
+4.00235360E+01, +4.91780680E+00, +7.57730000E+01, +6.56282500E-02, +4.25583280E-01
+4.00247110E+01, +4.91798960E+00, +7.58300000E+01, +6.57866300E-02, +4.26639580E-01
+4.00245810E+01, +4.91793740E+00, +7.58290000E+01, +6.59410900E-02, +4.27737770E-01
+4.00239280E+01, +4.91805490E+00, +7.59350000E+01, +6.60994700E-02, +4.28817630E-01
+4.00235360E+01, +4.91810710E+00, +7.60070000E+01, +6.62513000E-02, +4.29864770E-01
+4.00241890E+01, +4.91821160E+00, +7.60920000E+01, +6.63979000E-02, +4.30952510E-01
+4.00247110E+01, +4.91812020E+00, +7.61350000E+01, +6.65628300E-02, +4.32034990E-01
+4.00241890E+01, +4.91822470E+00, +7.62600000E+01, +6.67133500E-02, +4.33121400E-01
+4.00241890E+01, +4.91814630E+00, +7.63040000E+01, +6.68756600E-02, +4.34207810E-01
+4.00241890E+01, +4.91823770E+00, +7.64170000E+01, +6.70340400E-02, +4.35252330E-01
+4.00235360E+01, +4.91839440E+00, +7.65330000E+01, +6.71793300E-02, +4.36336120E-01
+4.00235360E+01, +4.91845970E+00, +7.65210000E+01, +6.73377100E-02, +4.37427760E-01
+4.00236670E+01, +4.91852500E+00, +7.66460000E+01, +6.74947800E-02, +4.38524640E-01
+4.00231450E+01, +4.91856420E+00, +7.67690000E+01, +6.76453100E-02, +4.39574400E-01
+4.00230140E+01, +4.91848580E+00, +7.68670000E+01, +6.78036900E-02, +4.40677840E-01
+4.00232750E+01, +4.91843360E+00, +7.69520000E+01, +6.79581400E-02, +4.41757710E-01
+4.00244500E+01, +4.91886450E+00, +7.70400000E+01, +6.81191400E-02, +4.42858510E-01
+4.00231450E+01, +4.91848580E+00, +7.70930000E+01, +6.82762100E-02, +4.43931830E-01
+4.00235360E+01, +4.91889060E+00, +7.71370000E+01, +6.84267400E-02, +4.45024780E-01
+4.00239280E+01, +4.91878620E+00, +7.71810000E+01, +6.85798800E-02, +4.46137370E-01
+4.00239280E+01, +4.91902120E+00, +7.73420000E+01, +6.87474200E-02, +4.47226390E-01
+4.00245810E+01, +4.91890370E+00, +7.73420000E+01, +6.88979500E-02, +4.48352070E-01
+4.00241890E+01, +4.91894290E+00, +7.74050000E+01, +6.90510900E-02, +4.49409680E-01
+4.00218400E+01, +4.91907340E+00, +7.75590000E+01, +6.92199400E-02, +4.50535360E-01
+4.00224920E+01, +4.91926930E+00, +7.76970000E+01, +6.93626200E-02, +4.51629640E-01
+4.00224920E+01, +4.91925630E+00, +7.77260000E+01, +6.95406300E-02, +4.52740910E-01
+4.00218400E+01, +4.91923010E+00, +7.78200000E+01, +6.96833000E-02, +4.53836480E-01
+4.00223620E+01, +4.91929540E+00, +7.78990000E+01, +6.98456100E-02, +4.54951690E-01
+4.00231450E+01, +4.91942600E+00, +7.79490000E+01, +7.00092300E-02, +4.56049880E-01
+4.00223620E+01, +4.91943910E+00, +7.81000000E+01, +7.01558200E-02, +4.57196490E-01
+4.00239280E+01, +4.91949130E+00, +7.81440000E+01, +7.03207500E-02, +4.58314320E-01
+4.00232750E+01, +4.91945210E+00, +7.82890000E+01, +7.04843600E-02, +4.59409890E-01
+4.00232750E+01, +4.91958270E+00, +7.84310000E+01, +7.06453600E-02, +4.60540800E-01
+4.00235360E+01, +4.91966110E+00, +7.84830000E+01, +7.08076700E-02, +4.61682220E-01
+4.00245810E+01, +4.92000060E+00, +7.85710000E+01, +7.09555800E-02, +4.62815750E-01
+4.00207950E+01, +4.91994830E+00, +7.86230000E+01, +7.11191900E-02, +4.63889070E-01
+4.00218400E+01, +4.91983080E+00, +7.86630000E+01, +7.12815000E-02, +4.65031760E-01
+4.00213180E+01, +4.92011810E+00, +7.87630000E+01, +7.14425000E-02, +4.66173140E-01
+4.00224920E+01, +4.92032700E+00, +7.88130000E+01, +7.16048000E-02, +4.67343320E-01
+4.00217090E+01, +4.92027480E+00, +7.89410000E+01, +7.17710400E-02, +4.68462450E-01
+4.00230140E+01, +4.92031400E+00, +7.90240000E+01, +7.19254900E-02, +4.69605140E-01
+4.00223620E+01, +4.92015730E+00, +7.92010000E+01, +7.20851800E-02, +4.70760920E-01
+4.00228840E+01, +4.92044450E+00, +7.92730000E+01, +7.22501000E-02, +4.71911490E-01
+4.00227530E+01, +4.92057510E+00, +7.93120000E+01, +7.24163400E-02, +4.73071190E-01
+4.00227530E+01, +4.92037930E+00, +7.94190000E+01, +7.25655600E-02, +4.74230900E-01
+4.00228840E+01, +4.92058820E+00, +7.96010000E+01, +7.27357200E-02, +4.75370980E-01
+4.00227530E+01, +4.92060120E+00, +7.97590000E+01, +7.28914800E-02, +4.76546390E-01
+4.00223620E+01, +4.92073180E+00, +7.98720000E+01, +7.30655600E-02, +4.77734890E-01
+4.00217090E+01, +4.92058820E+00, +7.99730000E+01, +7.32239400E-02, +4.78880200E-01
+4.00221010E+01, +4.92094080E+00, +8.00820000E+01, +7.33914900E-02, +4.80070020E-01
+4.00213180E+01, +4.92100600E+00, +8.01980000E+01, +7.35590300E-02, +4.81258520E-01
+4.00213180E+01, +4.92113660E+00, +8.02630000E+01, +7.37134800E-02, +4.82439200E-01
+4.00213180E+01, +4.92126720E+00, +8.04390000E+01, +7.38810200E-02, +4.83651260E-01
+4.00214480E+01, +4.92141080E+00, +8.04960000E+01, +7.40485700E-02, +4.84804430E-01
+4.00223620E+01, +4.92143700E+00, +8.06090000E+01, +7.42187300E-02, +4.85999480E-01
+4.00222310E+01, +4.92142390E+00, +8.06250000E+01, +7.43810300E-02, +4.87178820E-01
+4.00218400E+01, +4.92137170E+00, +8.07290000E+01, +7.45498900E-02, +4.88415750E-01
+4.00217090E+01, +4.92156750E+00, +8.08390000E+01, +7.47108800E-02, +4.89572840E-01
+4.00226230E+01, +4.92168510E+00, +8.08700000E+01, +7.48797300E-02, +4.90812390E-01
+4.00224920E+01, +4.92188090E+00, +8.09770000E+01, +7.50512000E-02, +4.92020530E-01
+4.00235360E+01, +4.92189400E+00, +8.11160000E+01, +7.52226700E-02, +4.93253560E-01
+4.00207950E+01, +4.92199850E+00, +8.11530000E+01, +7.53758200E-02, +4.94436830E-01
+4.00205340E+01, +4.92186790E+00, +8.10910000E+01, +7.55616800E-02, +4.95686850E-01
+4.00215790E+01, +4.92198540E+00, +8.12320000E+01, +7.57213700E-02, +4.96932940E-01
+4.00210570E+01, +4.92198540E+00, +8.13270000E+01, +7.58967700E-02, +4.98192130E-01
+4.00210570E+01, +4.92211600E+00, +8.14650000E+01, +7.60826400E-02, +4.99439540E-01
+4.00211870E+01, +4.92207680E+00, +8.15500000E+01, +7.62344700E-02, +5.00645060E-01
+4.00213180E+01, +4.92239020E+00, +8.16950000E+01, +7.64059400E-02, +5.01927800E-01
+4.00214480E+01, +4.92241630E+00, +8.16790000E+01, +7.65878800E-02, +5.03169970E-01
+4.00215790E+01, +4.92254690E+00, +8.18320000E+01, +7.67580400E-02, +5.04456670E-01
+4.00230140E+01, +4.92244240E+00, +8.20020000E+01, +7.69282000E-02, +5.05668730E-01
+4.00219700E+01, +4.92287340E+00, +8.21160000E+01, +7.71049100E-02, +5.06954090E-01
+4.00215790E+01, +4.92309530E+00, +8.22000000E+01, +7.72907700E-02, +5.08249930E-01
+4.00206650E+01, +4.92330430E+00, +8.22360000E+01, +7.74714100E-02, +5.09523510E-01
+4.00210570E+01, +4.92326510E+00, +8.22420000E+01, +7.76441800E-02, +5.10849450E-01
+4.00193600E+01, +4.92339570E+00, +8.24090000E+01, +7.78117300E-02, +5.12054970E-01
+4.00213180E+01, +4.92334350E+00, +8.25000000E+01, +7.79818900E-02, +5.13348190E-01
+4.00204040E+01, +4.92352630E+00, +8.27040000E+01, +7.81729900E-02, +5.14661070E-01
+4.00209260E+01, +4.92359160E+00, +8.28020000E+01, +7.83431500E-02, +5.15966070E-01
+4.00209260E+01, +4.92368300E+00, +8.28370000E+01, +7.85277100E-02, +5.17233110E-01
+4.00218400E+01, +4.92407470E+00, +8.29120000E+01, +7.87096500E-02, +5.18561670E-01
+4.00211870E+01, +4.92417920E+00, +8.31100000E+01, +7.88942100E-02, +5.19861430E-01
+4.00213180E+01, +4.92412690E+00, +8.31860000E+01, +7.90800700E-02, +5.21180830E-01
+4.00214480E+01, +4.92436200E+00, +8.34030000E+01, +7.92580900E-02, +5.22472740E-01
+4.00211870E+01, +4.92416610E+00, +8.33210000E+01, +7.94387200E-02, +5.23803910E-01
+4.00193600E+01, +4.92417920E+00, +8.34600000E+01, +7.96232800E-02, +5.25175690E-01
+4.00202730E+01, +4.92432280E+00, +8.35350000E+01, +7.98156900E-02, +5.26493770E-01
+4.00196210E+01, +4.92433590E+00, +8.36450000E+01, +7.99976300E-02, +5.27843280E-01
+4.00207950E+01, +4.92457090E+00, +8.37900000E+01, +8.01730300E-02, +5.29153510E-01
+4.00207950E+01, +4.92476680E+00, +8.38640000E+01, +8.03719800E-02, +5.30497780E-01
+4.00202730E+01, +4.92475370E+00, +8.40930000E+01, +8.05644000E-02, +5.31880000E-01
+4.00202730E+01, +4.92483210E+00, +8.41910000E+01, +8.07411000E-02, +5.33245210E-01
+4.00201430E+01, +4.92517160E+00, +8.42910000E+01, +8.09452900E-02, +5.34560680E-01
+4.00200120E+01, +4.92541970E+00, +8.44400000E+01, +8.11350900E-02, +5.35953390E-01
+4.00202730E+01, +4.92556330E+00, +8.45270000E+01, +8.13144100E-02, +5.37297660E-01
+4.00201430E+01, +4.92549800E+00, +8.46200000E+01, +8.15081300E-02, +5.38677270E-01
+4.00204040E+01, +4.92574610E+00, +8.47260000E+01, +8.17097000E-02, +5.40062110E-01
+4.00185770E+01, +4.92587670E+00, +8.47790000E+01, +8.18890300E-02, +5.41395900E-01
+4.00189680E+01, +4.92612480E+00, +8.49010000E+01, +8.20932200E-02, +5.42793840E-01
+4.00194900E+01, +4.92605950E+00, +8.50350000E+01, +8.22895600E-02, +5.44179990E-01
+4.00188380E+01, +4.92628150E+00, +8.52220000E+01, +8.24924400E-02, +5.45597600E-01
+4.00188380E+01, +4.92646430E+00, +8.53120000E+01, +8.26861600E-02, +5.46932710E-01
+4.00184460E+01, +4.92649050E+00, +8.54240000E+01, +8.28733400E-02, +5.48363360E-01
+4.00202730E+01, +4.92669940E+00, +8.55240000E+01, +8.30853800E-02, +5.49767840E-01
+4.00194900E+01, +4.92696060E+00, +8.56990000E+01, +8.32830300E-02, +5.51150060E-01
+4.00197510E+01, +4.92689530E+00, +8.57710000E+01, +8.34767500E-02, +5.52538830E-01
+4.00198820E+01, +4.92690830E+00, +8.58740000E+01, +8.36809500E-02, +5.53972100E-01
+4.00200120E+01, +4.92709110E+00, +8.60100000E+01, +8.38785900E-02, +5.55400140E-01
+4.00197510E+01, +4.92745680E+00, +8.61520000E+01, +8.40802000E-02, +5.56825580E-01
+4.00209260E+01, +4.92726090E+00, +8.62660000E+01, +8.42870100E-02, +5.58251000E-01
+4.00185770E+01, +4.92760040E+00, +8.63380000E+01, +8.44898900E-02, +5.59634530E-01
+4.00177930E+01, +4.92767880E+00, +8.64080000E+01, +8.47006300E-02, +5.61088750E-01
+4.00181850E+01, +4.92778320E+00, +8.65910000E+01, +8.49008900E-02, +5.62498460E-01
+4.00187070E+01, +4.92792690E+00, +8.67080000E+01, +8.51103200E-02, +5.63978850E-01
+4.00201430E+01, +4.92821410E+00, +8.67930000E+01, +8.53001200E-02, +5.65332280E-01
+4.00190990E+01, +4.92816190E+00, +8.69060000E+01, +8.55160900E-02, +5.66779980E-01
+4.00183160E+01, +4.92851470E+00, +8.71180000E+01, +8.57307500E-02, +5.68226350E-01
+4.00197510E+01, +4.92841020E+00, +8.72250000E+01, +8.59257800E-02, +5.69692340E-01
+4.00181850E+01, +4.92844940E+00, +8.72820000E+01, +8.61561500E-02, +5.71171430E-01
+4.00190990E+01, +4.92858000E+00, +8.73990000E+01, +8.63420200E-02, +5.72568050E-01
+4.00193600E+01, +4.92876280E+00, +8.75310000E+01, +8.65697700E-02, +5.74015720E-01
+4.00192290E+01, +4.92889340E+00, +8.76230000E+01, +8.67805100E-02, +5.75493500E-01
+4.00176630E+01, +4.92902390E+00, +8.77490000E+01, +8.69991000E-02, +5.76947740E-01
+4.00181850E+01, +4.92905010E+00, +8.78530000E+01, +8.71875900E-02, +5.78390180E-01
+4.00190990E+01, +4.92920680E+00, +8.79950000E+01, +8.74074800E-02, +5.79852250E-01
+4.00171410E+01, +4.92948100E+00, +8.81050000E+01, +8.76326200E-02, +5.81357510E-01
+4.00174020E+01, +4.92942870E+00, +8.82000000E+01, +8.78512100E-02, +5.82844450E-01
+4.00179240E+01, +4.92954630E+00, +8.83230000E+01, +8.80540900E-02, +5.84275100E-01
+4.00177930E+01, +4.92968990E+00, +8.83290000E+01, +8.82779200E-02, +5.85786910E-01
+4.00192290E+01, +4.92988580E+00, +8.85110000E+01, +8.84978200E-02, +5.87264710E-01
+4.00179240E+01, +4.92989880E+00, +8.87190000E+01, +8.86993900E-02, +5.88763430E-01
+4.00177930E+01, +4.93016000E+00, +8.87480000E+01, +8.89323800E-02, +5.90270000E-01
+4.00174020E+01, +4.93018610E+00, +8.89460000E+01, +8.91431200E-02, +5.91698040E-01
+4.00157050E+01, +4.93032980E+00, +8.89140000E+01, +8.93604000E-02, +5.93199370E-01
+4.00166190E+01, +4.93036890E+00, +8.91230000E+01, +8.95881500E-02, +5.94648350E-01
+4.00166190E+01, +4.93074760E+00, +8.92830000E+01, +8.97975800E-02, +5.96156230E-01
+4.00171410E+01, +4.93086510E+00, +8.94340000E+01, +9.00253300E-02, +5.97636630E-01
+4.00172710E+01, +4.93120460E+00, +8.96520000E+01, +9.02517800E-02, +5.99097420E-01
+4.00179240E+01, +4.93112630E+00, +8.97930000E+01, +9.04690600E-02, +6.00641950E-01
+4.00177930E+01, +4.93133520E+00, +8.99510000E+01, +9.07007400E-02, +6.02168160E-01
+4.00176630E+01, +4.93158330E+00, +9.00840000E+01, +9.09284900E-02, +6.03689130E-01
+4.00168800E+01, +4.93177920E+00, +9.01930000E+01, +9.11379200E-02, +6.05157740E-01
+4.00177930E+01, +4.93188370E+00, +9.03780000E+01, +9.13552000E-02, +6.06699650E-01
