Vin, Vout, TC, Iin, Iout
+4.50458300E+01, +4.97944140E+00, +6.46680000E+01, +4.08803600E-02, +2.84679830E-01
+4.50460910E+01, +4.97919330E+00, +6.48480000E+01, +4.10518300E-02, +2.85716500E-01
+4.50473960E+01, +4.97910190E+00, +6.50580000E+01, +4.11984300E-02, +2.86758400E-01
+4.50479180E+01, +4.97901050E+00, +6.52660000E+01, +4.13384800E-02, +2.87747950E-01
+4.50475270E+01, +4.97935000E+00, +6.53950000E+01, +4.14955600E-02, +2.88783310E-01
+4.50434800E+01, +4.97927160E+00, +6.56100000E+01, +4.16460800E-02, +2.89835680E-01
+4.50443940E+01, +4.97907580E+00, +6.58020000E+01, +4.17979200E-02, +2.90864500E-01
+4.50443940E+01, +4.97851430E+00, +6.60090000E+01, +4.19510800E-02, +2.91872370E-01
+4.50445250E+01, +4.97895820E+00, +6.62240000E+01, +4.20911400E-02, +2.92905110E-01
+4.50450470E+01, +4.97867100E+00, +6.63970000E+01, +4.22560600E-02, +2.93930030E-01
+4.50458300E+01, +4.97830530E+00, +6.65670000E+01, +4.24039700E-02, +2.94958840E-01
+4.50467440E+01, +4.97863180E+00, +6.67810000E+01, +4.25440200E-02, +2.95975880E-01
+4.50462210E+01, +4.97834450E+00, +6.69570000E+01, +4.27037100E-02, +2.96987680E-01
+4.50462210E+01, +4.97857960E+00, +6.71930000E+01, +4.28568600E-02, +2.98012570E-01
+4.50466130E+01, +4.97810950E+00, +6.73920000E+01, +4.30021500E-02, +2.99055780E-01
+4.50468740E+01, +4.97834450E+00, +6.76090000E+01, +4.31539800E-02, +3.00096370E-01
+4.50472660E+01, +4.97816170E+00, +6.78360000E+01, +4.33136700E-02, +3.01095080E-01
+4.50455690E+01, +4.97837060E+00, +6.80310000E+01, +4.34563500E-02, +3.02139610E-01
+4.50447860E+01, +4.97813560E+00, +6.82730000E+01, +4.36068700E-02, +3.03184130E-01
+4.50454380E+01, +4.97816170E+00, +6.84690000E+01, +4.37652500E-02, +3.04214270E-01
+4.50453080E+01, +4.97803110E+00, +6.86830000E+01, +4.39184000E-02, +3.05243090E-01
+4.50441330E+01, +4.97809640E+00, +6.88500000E+01, +4.40636900E-02, +3.06236560E-01
+4.50449160E+01, +4.97783520E+00, +6.90920000E+01, +4.42273000E-02, +3.07270610E-01
+4.50459600E+01, +4.97809640E+00, +6.92620000E+01, +4.43752100E-02, +3.08315130E-01
+4.50464820E+01, +4.97787440E+00, +6.94890000E+01, +4.45375200E-02, +3.09362270E-01
+4.50463520E+01, +4.97809640E+00, +6.96650000E+01, +4.46828100E-02, +3.10341350E-01
+4.50463520E+01, +4.97837060E+00, +6.99170000E+01, +4.48294100E-02, +3.11370160E-01
+4.50475270E+01, +4.97827920E+00, +7.01660000E+01, +4.49943300E-02, +3.12406830E-01
+4.50440030E+01, +4.97844900E+00, +7.04050000E+01, +4.51514000E-02, +3.13426490E-01
+4.50447860E+01, +4.97851430E+00, +7.06380000E+01, +4.53006200E-02, +3.14435670E-01
+4.50443940E+01, +4.97868400E+00, +7.08680000E+01, +4.54590000E-02, +3.15459260E-01
+4.50450470E+01, +4.97898440E+00, +7.10600000E+01, +4.56029800E-02, +3.16490690E-01
+4.50454380E+01, +4.97942830E+00, +7.13210000E+01, +4.57731400E-02, +3.17493320E-01
+4.50450470E+01, +4.97985930E+00, +7.15170000E+01, +4.59184300E-02, +3.18535230E-01
+4.50445250E+01, +4.98039460E+00, +7.17150000E+01, +4.60742000E-02, +3.19520850E-01
+4.50449160E+01, +4.98085170E+00, +7.19350000E+01, +4.62430500E-02, +3.20558830E-01
+4.50458300E+01, +4.98099530E+00, +7.21210000E+01, +4.63870300E-02, +3.21562770E-01
+4.50450470E+01, +4.98138710E+00, +7.22820000E+01, +4.65532600E-02, +3.22609910E-01
+4.50453080E+01, +4.98158290E+00, +7.25560000E+01, +4.67051000E-02, +3.23617780E-01
+4.50447860E+01, +4.98324130E+00, +7.27190000E+01, +4.68804900E-02, +3.24655760E-01
+4.50433500E+01, +4.98410310E+00, +7.29490000E+01, +4.70428000E-02, +3.25717330E-01
+4.50436110E+01, +4.98510860E+00, +7.32040000E+01, +4.72116500E-02, +3.26736980E-01
+4.50442640E+01, +4.98615330E+00, +7.34650000E+01, +4.73778800E-02, +3.27785430E-01
+4.50438720E+01, +4.98662340E+00, +7.36320000E+01, +4.75336500E-02, +3.28802470E-01
+4.50445250E+01, +4.98741990E+00, +7.38430000E+01, +4.77025000E-02, +3.29835210E-01
+4.50451770E+01, +4.98847760E+00, +7.41330000E+01, +4.78569500E-02, +3.30888890E-01
+4.50443940E+01, +4.98935250E+00, +7.44280000E+01, +4.80454400E-02, +3.31950430E-01
+4.50441330E+01, +4.99060610E+00, +7.46770000E+01, +4.82025100E-02, +3.32962230E-01
+4.50449160E+01, +4.99384450E+00, +7.50040000E+01, +4.83936100E-02, +3.34011990E-01
+4.50455690E+01, +4.99991650E+00, +7.52810000E+01, +4.86043500E-02, +3.35055200E-01
+4.50443940E+01, +4.99994270E+00, +7.55890000E+01, +4.87771200E-02, +3.36101050E-01
+4.50424360E+01, +4.99760530E+00, +7.58220000E+01, +4.88936200E-02, +3.37093220E-01
+4.50423060E+01, +4.99501970E+00, +7.60520000E+01, +4.90140400E-02, +3.38139050E-01
+4.50432190E+01, +4.99189890E+00, +7.63230000E+01, +4.91213700E-02, +3.39199280E-01
+4.50429580E+01, +4.98936560E+00, +7.64480000E+01, +4.92391800E-02, +3.40254270E-01
+4.50434800E+01, +4.98676700E+00, +7.65620000E+01, +4.93622100E-02, +3.41319730E-01
+4.50432190E+01, +4.98448180E+00, +7.67440000E+01, +4.94800200E-02, +3.42324990E-01
+4.50428280E+01, +4.98235340E+00, +7.69080000E+01, +4.95912800E-02, +3.43362970E-01
+4.50438720E+01, +4.96778050E+00, +7.70310000E+01, +4.96187600E-02, +3.44411410E-01
+4.50441330E+01, +4.96326240E+00, +7.72000000E+01, +4.97287100E-02, +3.45478190E-01
+4.50441330E+01, +4.96036350E+00, +7.73640000E+01, +4.98308100E-02, +3.46499170E-01
+4.50436110E+01, +4.95686390E+00, +7.73920000E+01, +4.99302900E-02, +3.47548930E-01
+4.50446550E+01, +4.94981250E+00, +7.74870000E+01, +5.00192900E-02, +3.48609160E-01
+4.50430890E+01, +4.93706780E+00, +7.75840000E+01, +5.00651100E-02, +3.49664150E-01
+4.50417840E+01, +4.92097990E+00, +7.77450000E+01, +5.00716500E-02, +3.50719140E-01
+4.50429580E+01, +4.92099300E+00, +7.78770000E+01, +5.02169400E-02, +3.51753190E-01
+4.50436110E+01, +4.92101910E+00, +7.78740000E+01, +5.03465300E-02, +3.52806880E-01
+4.50425670E+01, +4.92117580E+00, +7.79840000E+01, +5.04852700E-02, +3.53861870E-01
+4.50432190E+01, +4.92122800E+00, +7.80910000E+01, +5.06187800E-02, +3.54907700E-01
+4.50425670E+01, +4.92116270E+00, +7.81730000E+01, +5.07522900E-02, +3.55923430E-01
+4.50434800E+01, +4.92130640E+00, +7.82670000E+01, +5.08779500E-02, +3.56957510E-01
+4.50442640E+01, +4.92135860E+00, +7.83240000E+01, +5.10284800E-02, +3.58011190E-01
+4.50436110E+01, +4.92142390E+00, +7.84530000E+01, +5.11619900E-02, +3.59070110E-01
+4.50436110E+01, +4.92164590E+00, +7.85940000E+01, +5.12968100E-02, +3.60096310E-01
+4.50412620E+01, +4.92163280E+00, +7.87140000E+01, +5.14329300E-02, +3.61152610E-01
+4.50417840E+01, +4.92176340E+00, +7.88240000E+01, +5.15847700E-02, +3.62207610E-01
+4.50410010E+01, +4.92168510E+00, +7.89500000E+01, +5.17065000E-02, +3.63273070E-01
+4.50415230E+01, +4.92186790E+00, +7.90540000E+01, +5.18517900E-02, +3.64317590E-01
+4.50420450E+01, +4.92188090E+00, +7.91990000E+01, +5.19761400E-02, +3.65334630E-01
+4.50416530E+01, +4.92199850E+00, +7.92650000E+01, +5.21135700E-02, +3.66384390E-01
+4.50419140E+01, +4.92206380E+00, +7.93500000E+01, +5.22510100E-02, +3.67447250E-01
+4.50432190E+01, +4.92199850E+00, +7.94690000E+01, +5.23910700E-02, +3.68499630E-01
+4.50429580E+01, +4.92194620E+00, +7.95860000E+01, +5.25075700E-02, +3.69521900E-01
+4.50440030E+01, +4.92218130E+00, +7.97110000E+01, +5.26554800E-02, +3.70575580E-01
+4.50447860E+01, +4.92237710E+00, +7.97930000E+01, +5.27968400E-02, +3.71633190E-01
+4.50430890E+01, +4.92242940E+00, +7.98910000E+01, +5.29342800E-02, +3.72693420E-01
+4.50407390E+01, +4.92241630E+00, +8.00390000E+01, +5.30743400E-02, +3.73751040E-01
+4.50413920E+01, +4.92262530E+00, +8.01580000E+01, +5.32039200E-02, +3.74772000E-01
+4.50415230E+01, +4.92276890E+00, +8.02310000E+01, +5.33452800E-02, +3.75825680E-01
+4.50419140E+01, +4.92256000E+00, +8.03690000E+01, +5.34814100E-02, +3.76887220E-01
+4.50417840E+01, +4.92275580E+00, +8.04290000E+01, +5.36214700E-02, +3.77922600E-01
+4.50417840E+01, +4.92283420E+00, +8.05670000E+01, +5.37379600E-02, +3.78944870E-01
+4.50420450E+01, +4.92283420E+00, +8.07150000E+01, +5.38898000E-02, +3.79998550E-01
+4.50428280E+01, +4.92303010E+00, +8.08130000E+01, +5.40259200E-02, +3.81069250E-01
+4.50417840E+01, +4.92304310E+00, +8.08760000E+01, +5.41607400E-02, +3.82134720E-01
+4.50423060E+01, +4.92293860E+00, +8.09540000E+01, +5.42994900E-02, +3.83138660E-01
+4.50425670E+01, +4.92313450E+00, +8.10520000E+01, +5.44343100E-02, +3.84214600E-01
+4.50434800E+01, +4.92321290E+00, +8.12410000E+01, +5.45769800E-02, +3.85270900E-01
+4.50407390E+01, +4.92331730E+00, +8.13160000E+01, +5.47157300E-02, +3.86335060E-01
+4.50410010E+01, +4.92339570E+00, +8.14110000E+01, +5.48531600E-02, +3.87403140E-01
+4.50419140E+01, +4.92365680E+00, +8.15020000E+01, +5.49879800E-02, +3.88413660E-01
+4.50417840E+01, +4.92381350E+00, +8.16400000E+01, +5.51241100E-02, +3.89486980E-01
+4.50421750E+01, +4.92356540E+00, +8.17060000E+01, +5.52654800E-02, +3.90548520E-01
+4.50419140E+01, +4.92360460E+00, +8.18510000E+01, +5.54094600E-02, +3.91621840E-01
+4.50416530E+01, +4.92377440E+00, +8.18920000E+01, +5.55390400E-02, +3.92632330E-01
+4.50428280E+01, +4.92395720E+00, +8.19330000E+01, +5.56817100E-02, +3.93692560E-01
+4.50426970E+01, +4.92395720E+00, +8.20430000E+01, +5.58060600E-02, +3.94758020E-01
+4.50424360E+01, +4.92382660E+00, +8.21590000E+01, +5.59539700E-02, +3.95823490E-01
+4.50432190E+01, +4.92423140E+00, +8.22320000E+01, +5.60966400E-02, +3.96902040E-01
+4.50436110E+01, +4.92402250E+00, +8.23890000E+01, +5.62196800E-02, +3.97924310E-01
+4.50403480E+01, +4.92407470E+00, +8.24300000E+01, +5.63675900E-02, +3.98959690E-01
+4.50403480E+01, +4.92403550E+00, +8.25720000E+01, +5.65037200E-02, +4.00026460E-01
+4.50407390E+01, +4.92415310E+00, +8.26850000E+01, +5.66424600E-02, +4.01110250E-01
+4.50420450E+01, +4.92441420E+00, +8.27820000E+01, +5.67772800E-02, +4.02115510E-01
+4.50424360E+01, +4.92442730E+00, +8.28550000E+01, +5.69107900E-02, +4.03192750E-01
+4.50413920E+01, +4.92447950E+00, +8.29180000E+01, +5.70626300E-02, +4.04256910E-01
+4.50412620E+01, +4.92411390E+00, +8.30180000E+01, +5.71935200E-02, +4.05331540E-01
+4.50417840E+01, +4.92451870E+00, +8.30150000E+01, +5.73218000E-02, +4.06356420E-01
+4.50421750E+01, +4.92457090E+00, +8.31070000E+01, +5.74605400E-02, +4.07427120E-01
+4.50416530E+01, +4.92454480E+00, +8.30910000E+01, +5.76019100E-02, +4.08486040E-01
+4.50416530E+01, +4.92444030E+00, +8.31470000E+01, +5.77393400E-02, +4.09537130E-01
+4.50415230E+01, +4.92449260E+00, +8.32640000E+01, +5.78780900E-02, +4.10619610E-01
+4.50416530E+01, +4.92468840E+00, +8.33870000E+01, +5.80168400E-02, +4.11656280E-01
+4.50412620E+01, +4.92459700E+00, +8.35280000E+01, +5.81555800E-02, +4.12712580E-01
+4.50408700E+01, +4.92463620E+00, +8.35410000E+01, +5.82917100E-02, +4.13789830E-01
+4.50404780E+01, +4.92462310E+00, +8.35910000E+01, +5.84370000E-02, +4.14860530E-01
+4.50417840E+01, +4.92462310E+00, +8.37080000E+01, +5.85678900E-02, +4.15908980E-01
+4.50421750E+01, +4.92480600E+00, +8.38240000E+01, +5.87079500E-02, +4.16965280E-01
+4.50385210E+01, +4.92493650E+00, +8.39150000E+01, +5.88506200E-02, +4.18046450E-01
+4.50391730E+01, +4.92513240E+00, +8.40350000E+01, +5.90050700E-02, +4.19117150E-01
+4.50393040E+01, +4.92519770E+00, +8.41980000E+01, +5.91359700E-02, +4.20170880E-01
+4.50387820E+01, +4.92524990E+00, +8.42640000E+01, +5.92629300E-02, +4.21215400E-01
+4.50398260E+01, +4.92526300E+00, +8.44000000E+01, +5.94043000E-02, +4.22292640E-01
+4.50410010E+01, +4.92545890E+00, +8.45160000E+01, +5.95574400E-02, +4.23367270E-01
+4.50403480E+01, +4.92568090E+00, +8.46290000E+01, +5.96883300E-02, +4.24444520E-01
+4.50403480E+01, +4.92573310E+00, +8.47330000E+01, +5.98323100E-02, +4.25483800E-01
+4.50406090E+01, +4.92566780E+00, +8.48620000E+01, +5.99671300E-02, +4.26562360E-01
+4.50400870E+01, +4.92588980E+00, +8.49470000E+01, +6.01019500E-02, +4.27654000E-01
+4.50408700E+01, +4.92581140E+00, +8.49940000E+01, +6.02485500E-02, +4.28733860E-01
+4.50419140E+01, +4.92586370E+00, +8.51420000E+01, +6.03846800E-02, +4.29786240E-01
+4.50386510E+01, +4.92583760E+00, +8.51950000E+01, +6.05312800E-02, +4.30870050E-01
+4.50387820E+01, +4.92587670E+00, +8.53960000E+01, +6.06647900E-02, +4.31944680E-01
+4.50391730E+01, +4.92603340E+00, +8.54400000E+01, +6.08074600E-02, +4.33025850E-01
+4.50399560E+01, +4.92624240E+00, +8.55440000E+01, +6.09475200E-02, +4.34118800E-01
+4.50406090E+01, +4.92639910E+00, +8.56650000E+01, +6.10810300E-02, +4.35164630E-01
+4.50387820E+01, +4.92624240E+00, +8.57060000E+01, +6.12367900E-02, +4.36244490E-01
+4.50394340E+01, +4.92664720E+00, +8.58040000E+01, +6.13624500E-02, +4.37325670E-01
+4.50386510E+01, +4.92658190E+00, +8.58730000E+01, +6.15182100E-02, +4.38440870E-01
+4.50399560E+01, +4.92667330E+00, +8.59900000E+01, +6.16543400E-02, +4.39494550E-01
+4.50398260E+01, +4.92664720E+00, +8.61030000E+01, +6.17957000E-02, +4.40598000E-01
+4.50411310E+01, +4.92669940E+00, +8.61370000E+01, +6.19370700E-02, +4.41668700E-01
+4.50377370E+01, +4.92676470E+00, +8.60880000E+01, +6.20758100E-02, +4.42776050E-01
+4.50398260E+01, +4.92683000E+00, +8.60470000E+01, +6.22054000E-02, +4.43829730E-01
+4.50383900E+01, +4.92690830E+00, +8.61320000E+01, +6.23493800E-02, +4.44931850E-01
+4.50387820E+01, +4.92713030E+00, +8.62070000E+01, +6.24985900E-02, +4.46030040E-01
+4.50395650E+01, +4.92718250E+00, +8.64050000E+01, +6.26438800E-02, +4.47143930E-01
+4.50402170E+01, +4.92724780E+00, +8.64610000E+01, +6.27734700E-02, +4.48251280E-01
+4.50394340E+01, +4.92737840E+00, +8.65750000E+01, +6.29069800E-02, +4.49318060E-01
+4.50395650E+01, +4.92736540E+00, +8.66570000E+01, +6.30536000E-02, +4.50434570E-01
+4.50398260E+01, +4.92740450E+00, +8.65960000E+01, +6.32002000E-02, +4.51539320E-01
+4.50404780E+01, +4.92757430E+00, +8.66910000E+01, +6.33389400E-02, +4.52649290E-01
+4.50413920E+01, +4.92753510E+00, +8.68740000E+01, +6.34868500E-02, +4.53729150E-01
+4.50400870E+01, +4.92758730E+00, +8.69700000E+01, +6.36308300E-02, +4.54856140E-01
+4.50377370E+01, +4.92757430E+00, +8.70890000E+01, +6.37669600E-02, +4.55972650E-01
+4.50374760E+01, +4.92760040E+00, +8.70850000E+01, +6.39044000E-02, +4.57112720E-01
+4.50398260E+01, +4.92775710E+00, +8.71590000E+01, +6.40588500E-02, +4.58227930E-01
+4.50385210E+01, +4.92784850E+00, +8.72940000E+01, +6.42002200E-02, +4.59313030E-01
+4.50386510E+01, +4.92769180E+00, +8.73650000E+01, +6.43428900E-02, +4.60449170E-01
+4.50391730E+01, +4.92787460E+00, +8.74060000E+01, +6.45012700E-02, +4.61584050E-01
+4.50390430E+01, +4.92787460E+00, +8.74850000E+01, +6.46360900E-02, +4.62724120E-01
+4.50389120E+01, +4.92799210E+00, +8.76510000E+01, +6.47813800E-02, +4.63796130E-01
+4.50389120E+01, +4.92810970E+00, +8.76980000E+01, +6.49188200E-02, +4.64947990E-01
+4.50390430E+01, +4.92810970E+00, +8.78150000E+01, +6.50614900E-02, +4.66081520E-01
+4.50394340E+01, +4.92827940E+00, +8.79860000E+01, +6.52185600E-02, +4.67250390E-01
+4.50370850E+01, +4.92822720E+00, +8.80750000E+01, +6.53546900E-02, +4.68348570E-01
+4.50369540E+01, +4.92851470E+00, +8.82300000E+01, +6.54999800E-02, +4.69505660E-01
+4.50373460E+01, +4.92847550E+00, +8.82490000E+01, +6.56492000E-02, +4.70664060E-01
+4.50394340E+01, +4.92868440E+00, +8.84230000E+01, +6.57892500E-02, +4.71826390E-01
+4.50378680E+01, +4.92873670E+00, +8.86340000E+01, +6.59437000E-02, +4.72995280E-01
+4.50385210E+01, +4.92878890E+00, +8.87870000E+01, +6.60850700E-02, +4.74122260E-01
+4.50381290E+01, +4.92906310E+00, +8.89040000E+01, +6.62473800E-02, +4.75278040E-01
+4.50396950E+01, +4.92936350E+00, +8.89440000E+01, +6.63861200E-02, +4.76458690E-01
+4.50393040E+01, +4.92937650E+00, +8.90710000E+01, +6.65366500E-02, +4.77634110E-01
+4.50383900E+01, +4.92942870E+00, +8.91750000E+01, +6.66662300E-02, +4.78778110E-01
+4.50390430E+01, +4.92945490E+00, +8.92910000E+01, +6.68350800E-02, +4.79960070E-01
+4.50372150E+01, +4.92967680E+00, +8.94620000E+01, +6.69869200E-02, +4.81145950E-01
+4.50363020E+01, +4.92952010E+00, +8.95440000E+01, +6.71413700E-02, +4.82342310E-01
+4.50368240E+01, +4.92958540E+00, +8.96040000E+01, +6.72775000E-02, +4.83547860E-01
+4.50369540E+01, +4.92967680E+00, +8.97650000E+01, +6.74241000E-02, +4.84710180E-01
+4.50376070E+01, +4.92987270E+00, +8.98440000E+01, +6.75811700E-02, +4.85919630E-01
+4.50376070E+01, +4.92982050E+00, +8.99640000E+01, +6.77120600E-02, +4.87105520E-01
+4.50370850E+01, +4.92999020E+00, +9.01560000E+01, +6.78730600E-02, +4.88330670E-01
+4.50376070E+01, +4.93010780E+00, +9.02320000E+01, +6.80196600E-02, +4.89506090E-01
+4.50381290E+01, +4.93023830E+00, +9.04020000E+01, +6.81793500E-02, +4.90719460E-01
+4.50391730E+01, +4.93034280E+00, +9.04810000E+01, +6.83233300E-02, +4.91931520E-01
+4.50389120E+01, +4.93022530E+00, +9.05030000E+01, +6.84686200E-02, +4.93169790E-01
+4.50379980E+01, +4.93053870E+00, +9.06860000E+01, +6.86256900E-02, +4.94359600E-01
+4.50360410E+01, +4.93060400E+00, +9.08220000E+01, +6.87814500E-02, +4.95574280E-01
+4.50379980E+01, +4.93096960E+00, +9.08940000E+01, +6.89359100E-02, +4.96833470E-01
+4.50370850E+01, +4.93099570E+00, +9.10460000E+01, +6.90969000E-02, +4.98099200E-01
+4.50369540E+01, +4.93081290E+00, +9.11410000E+01, +6.92448100E-02, +4.99323040E-01
+4.50365630E+01, +4.93099570E+00, +9.12350000E+01, +6.93979600E-02, +5.00546890E-01
+4.50365630E+01, +4.93120460E+00, +9.13800000E+01, +6.95655000E-02, +5.01803450E-01
+4.50374760E+01, +4.93120460E+00, +9.14660000E+01, +6.97147200E-02, +5.03075730E-01
+4.50379980E+01, +4.93160950E+00, +9.16230000E+01, +6.98744100E-02, +5.04345410E-01
+4.50373460E+01, +4.93163560E+00, +9.17020000E+01, +7.00236200E-02, +5.05550930E-01
+4.50376070E+01, +4.93162250E+00, +9.18060000E+01, +7.01793900E-02, +5.06828440E-01
+4.50383900E+01, +4.93170090E+00, +9.19420000E+01, +7.03338400E-02, +5.08111180E-01
+4.50361710E+01, +4.93194900E+00, +9.20490000E+01, +7.05066200E-02, +5.09401780E-01
+4.50360410E+01, +4.93190980E+00, +9.21500000E+01, +7.06650000E-02, +5.10683220E-01
+4.50372150E+01, +4.93210570E+00, +9.23020000E+01, +7.08116000E-02, +5.11907070E-01
+4.50369540E+01, +4.93224930E+00, +9.23590000E+01, +7.09752100E-02, +5.13206830E-01
+4.50376070E+01, +4.93218400E+00, +9.24340000E+01, +7.11362100E-02, +5.14510550E-01
+4.50370850E+01, +4.93232760E+00, +9.26020000E+01, +7.12906600E-02, +5.15829940E-01
+4.50373460E+01, +4.93247130E+00, +9.26930000E+01, +7.14608200E-02, +5.17106140E-01
+4.50372150E+01, +4.93262800E+00, +9.27850000E+01, +7.16165800E-02, +5.18413760E-01
+4.50386510E+01, +4.93273250E+00, +9.28670000E+01, +7.17854400E-02, +5.19737080E-01
+4.50374760E+01, +4.93290220E+00, +9.30020000E+01, +7.19425100E-02, +5.21051240E-01
+4.50381290E+01, +4.93277160E+00, +9.30460000E+01, +7.20969600E-02, +5.22337920E-01
+4.50383900E+01, +4.93285000E+00, +9.31100000E+01, +7.22736700E-02, +5.23662550E-01
+4.50353880E+01, +4.93278470E+00, +9.32670000E+01, +7.24477500E-02, +5.25002910E-01
+4.50364320E+01, +4.93286300E+00, +9.33840000E+01, +7.26126800E-02, +5.26351100E-01
+4.50364320E+01, +4.93298060E+00, +9.34660000E+01, +7.27815300E-02, +5.27701910E-01
+4.50361710E+01, +4.93295440E+00, +9.35640000E+01, +7.29412200E-02, +5.29014760E-01
+4.50361710E+01, +4.93341150E+00, +9.37910000E+01, +7.31100700E-02, +5.30360340E-01
+4.50370850E+01, +4.93346370E+00, +9.38290000E+01, +7.32776100E-02, +5.31721620E-01
+4.50360410E+01, +4.93343760E+00, +9.39520000E+01, +7.34490800E-02, +5.33097300E-01
+4.50365630E+01, +4.93362040E+00, +9.41160000E+01, +7.36218600E-02, +5.34397060E-01
+4.50364320E+01, +4.93347680E+00, +9.43370000E+01, +7.37828600E-02, +5.35784540E-01
+4.50364320E+01, +4.93363350E+00, +9.43120000E+01, +7.39556300E-02, +5.37151060E-01
+4.50369540E+01, +4.93372490E+00, +9.44770000E+01, +7.41284100E-02, +5.38514960E-01
+4.50322550E+01, +4.93388160E+00, +9.47200000E+01, +7.43116600E-02, +5.39898490E-01
+4.50344740E+01, +4.93403830E+00, +9.48200000E+01, +7.44778900E-02, +5.41224430E-01
+4.50351270E+01, +4.93409050E+00, +9.48760000E+01, +7.46611400E-02, +5.42624980E-01
+4.50347350E+01, +4.93426030E+00, +9.50870000E+01, +7.48339200E-02, +5.44011140E-01
+4.50343440E+01, +4.93448220E+00, +9.52770000E+01, +7.50132400E-02, +5.45403880E-01
+4.50352570E+01, +4.93473030E+00, +9.54940000E+01, +7.51873300E-02, +5.46754690E-01
+4.50357800E+01, +4.93474340E+00, +9.55840000E+01, +7.53627300E-02, +5.48161790E-01
+4.50366930E+01, +4.93465200E+00, +9.56280000E+01, +7.55315800E-02, +5.49568880E-01
+4.50365630E+01, +4.93465200E+00, +9.57980000E+01, +7.57213700E-02, +5.50965500E-01
+4.50351270E+01, +4.93497840E+00, +9.59050000E+01, +7.58928400E-02, +5.52349040E-01
+4.50365630E+01, +4.93505680E+00, +9.60980000E+01, +7.60760900E-02, +5.53770530E-01
+4.50365630E+01, +4.93526570E+00, +9.62810000E+01, +7.62671900E-02, +5.55218200E-01
+4.50339520E+01, +4.93539630E+00, +9.63500000E+01, +7.64465200E-02, +5.56631860E-01
+4.50343440E+01, +4.93563140E+00, +9.65080000E+01, +7.66323800E-02, +5.58058590E-01
+4.50339520E+01, +4.93567050E+00, +9.65900000E+01, +7.68143300E-02, +5.59447360E-01
+4.50349960E+01, +4.93564440E+00, +9.67250000E+01, +7.70015000E-02, +5.60898950E-01
+4.50352570E+01, +4.93598390E+00, +9.68710000E+01, +7.71860600E-02, +5.62336150E-01
+4.50357800E+01, +4.93603620E+00, +9.70570000E+01, +7.73863300E-02, +5.63783820E-01
+4.50348660E+01, +4.93615370E+00, +9.71700000E+01, +7.75460100E-02, +5.65149030E-01
+4.50356490E+01, +4.93658460E+00, +9.73500000E+01, +7.77345000E-02, +5.66599350E-01
+4.50365630E+01, +4.93644100E+00, +9.74640000E+01, +7.79269100E-02, +5.68067970E-01
+4.50365630E+01, +4.93671520E+00, +9.75460000E+01, +7.81140900E-02, +5.69518250E-01
+4.50363020E+01, +4.93670210E+00, +9.76120000E+01, +7.82947200E-02, +5.70988180E-01
+4.50340830E+01, +4.93674130E+00, +9.77980000E+01, +7.84858200E-02, +5.72383490E-01
+4.50344740E+01, +4.93681960E+00, +9.79620000E+01, +7.86730000E-02, +5.73876970E-01
+4.50342130E+01, +4.93702860E+00, +9.80480000E+01, +7.88654100E-02, +5.75340350E-01
+4.50352570E+01, +4.93696330E+00, +9.81580000E+01, +7.90617500E-02, +5.76805070E-01
+4.50344740E+01, +4.93731590E+00, +9.83600000E+01, +7.92554700E-02, +5.78221330E-01
+4.50346050E+01, +4.93722440E+00, +9.84300000E+01, +7.94531200E-02, +5.79688630E-01
+4.50352570E+01, +4.93751170E+00, +9.85920000E+01, +7.96337500E-02, +5.81172950E-01
+4.50344740E+01, +4.93761620E+00, +9.87750000E+01, +7.98340200E-02, +5.82659890E-01
+4.50353880E+01, +4.93786430E+00, +9.88630000E+01, +8.00290400E-02, +5.84074840E-01
+4.50346050E+01, +4.93789040E+00, +9.90160000E+01, +8.02149100E-02, +5.85564390E-01
+4.50352570E+01, +4.93773370E+00, +9.91930000E+01, +8.04164900E-02, +5.87033010E-01
+4.50351270E+01, +4.93796880E+00, +9.93710000E+01, +8.06049700E-02, +5.88543530E-01
+4.50317330E+01, +4.93811240E+00, +9.95410000E+01, +8.08117800E-02, +5.90033080E-01
+4.50322550E+01, +4.93842580E+00, +9.95740000E+01, +8.10015800E-02, +5.91468970E-01
+4.50342130E+01, +4.93839970E+00, +9.97250000E+01, +8.11979100E-02, +5.92979470E-01
+4.50336910E+01, +4.93876530E+00, +9.99670000E+01, +8.13955600E-02, +5.94463790E-01
+4.50327780E+01, +4.93889590E+00, +1.00147000E+02, +8.15997500E-02, +5.95975600E-01
+4.50331690E+01, +4.93885670E+00, +1.00172000E+02, +8.17856200E-02, +5.97431130E-01
+4.50325160E+01, +4.93918320E+00, +1.00350000E+02, +8.19911200E-02, +5.98944270E-01
+4.50338220E+01, +4.93896120E+00, +1.00536000E+02, +8.21927000E-02, +6.00439070E-01
+4.50322550E+01, +4.93949660E+00, +1.00754000E+02, +8.23982000E-02, +6.01952180E-01
+4.50335610E+01, +4.93956190E+00, +1.00861000E+02, +8.25971600E-02, +6.03492790E-01
+4.50333000E+01, +4.93965330E+00, +1.01082000E+02, +8.28039700E-02, +6.04954860E-01
+4.50316030E+01, +4.93970550E+00, +1.01249000E+02, +8.29963800E-02, +6.06473210E-01
+4.50310810E+01, +4.93996670E+00, +1.01395000E+02, +8.32136600E-02, +6.08019050E-01
